shipment_id,warehouse_block,mode_of_shipment,customer_care_calls,customer_rating,order_amount_local,currency_code,prior_purchases,product_importance,discount_offered,weight_in_gms,reached_on_time_y_n,customer_id,shipment_date
8613,A,Road,5,1,242,SGD,5,low,9,1767,FALSE,CUST_0032,3/12/2025
8614,B,Road,7,1,307,EUR,4,low,8,1339,FALSE,CUST_0225,4/12/2025
8615,C,Road,6,3,260,GBP,4,low,4,1358,FALSE,CUST_0066,5/12/2025
8616,F,Road,4,5,239,USD,5,low,7,1380,FALSE,CUST_0107,6/12/2025
8617,D,Road,6,4,305,CNY,4,low,1,1384,FALSE,CUST_0148,7/12/2025
8618,F,Road,5,2,254,EUR,6,low,5,1951,FALSE,CUST_0325,8/12/2025
8619,A,Road,2,1,258,CNY,5,low,9,1548,TRUE,CUST_0368,9/12/2025
8620,B,Road,5,3,267,NOK,6,low,10,1027,FALSE,CUST_0041,10/12/2025
8621,C,Road,4,2,246,CNY,5,low,10,1720,FALSE,CUST_0028,11/12/2025
8622,F,Road,4,2,246,EUR,5,low,9,1206,TRUE,CUST_0015,12/12/2025
8623,D,Road,4,2,261,SGD,5,medium,5,1073,TRUE,CUST_0002,13/12/2025
8624,F,Road,5,1,239,EUR,5,low,6,1815,FALSE,CUST_0235,14/12/2025
8625,A,Road,5,3,245,GBP,5,low,8,1471,FALSE,CUST_0076,15/12/2025
8626,B,Road,5,3,237,USD,5,medium,2,1869,TRUE,CUST_0117,16/12/2025
8627,C,Flight,7,3,307,CNY,4,low,1,1793,TRUE,CUST_0158,17/12/2025
8628,F,Flight,5,2,252,EUR,5,low,10,1568,FALSE,CUST_0255,18/12/2025
8629,D,Flight,5,5,225,CNY,5,low,7,1168,FALSE,CUST_0298,19/12/2025
8630,F,Flight,6,4,258,NOK,4,low,7,1726,TRUE,CUST_0011,20/12/2025
8631,A,Flight,7,1,254,CNY,4,medium,6,1279,TRUE,CUST_0048,21/12/2025
8632,B,Flight,5,3,232,EUR,5,low,1,1835,TRUE,CUST_0035,22/12/2025
8633,C,Flight,7,1,255,SGD,4,medium,3,1450,FALSE,CUST_0022,23/12/2025
8634,F,Flight,5,1,235,EUR,5,low,10,1920,FALSE,CUST_0245,24/12/2025
8635,D,Flight,7,5,269,GBP,4,medium,2,1592,FALSE,CUST_0086,25/12/2025
8636,F,Flight,6,2,243,USD,4,low,4,1768,FALSE,CUST_0127,26/12/2025
8637,A,Flight,7,2,253,CNY,4,low,1,1294,TRUE,CUST_0168,27/12/2025
8638,B,Flight,5,1,266,EUR,5,medium,2,1798,FALSE,CUST_0685,28/12/2025
8639,C,Flight,5,3,154,CNY,4,low,3,1066,TRUE,CUST_0728,29/12/2025
8640,F,Flight,4,3,245,NOK,5,low,4,1470,FALSE,CUST_0031,1/10/2025
8641,D,Flight,4,5,275,CNY,5,medium,8,1093,TRUE,CUST_0018,2/10/2025
8642,F,Flight,6,1,261,EUR,4,medium,10,1290,TRUE,CUST_0005,3/10/2025
8643,A,Flight,4,5,273,SGD,5,low,2,1441,FALSE,CUST_0042,4/10/2025
8644,B,Flight,6,4,303,EUR,5,low,5,1195,TRUE,CUST_0055,5/10/2025
8645,C,Flight,5,1,255,GBP,5,low,3,1574,TRUE,CUST_0096,6/10/2025
8646,F,Flight,4,4,225,USD,5,low,1,1476,TRUE,CUST_0137,7/10/2025
8647,D,Flight,4,5,233,CNY,6,low,8,1176,FALSE,CUST_0178,8/10/2025
8648,F,Flight,6,1,285,EUR,4,low,3,1448,TRUE,CUST_0615,9/10/2025
8649,A,Ship,5,5,272,CNY,4,medium,10,1383,TRUE,CUST_0658,10/10/2025
8650,B,Ship,7,5,273,NOK,4,medium,9,1329,TRUE,CUST_0001,11/10/2025
8651,C,Ship,4,3,253,CNY,6,low,4,1788,TRUE,CUST_0038,12/10/2025
8652,F,Ship,6,2,279,EUR,4,medium,4,1148,FALSE,CUST_0025,13/10/2025
8653,D,Ship,4,2,235,SGD,5,low,8,1021,FALSE,CUST_0012,14/10/2025
8654,F,Ship,4,1,255,EUR,5,low,9,1793,TRUE,CUST_0065,15/10/2025
8655,A,Ship,7,5,301,GBP,4,low,7,1727,FALSE,CUST_0106,16/10/2025
8656,B,Ship,7,1,245,USD,4,medium,4,1653,TRUE,CUST_0147,17/10/2025
8657,C,Ship,7,5,265,CNY,4,low,1,1601,FALSE,CUST_0188,18/10/2025
8658,F,Ship,4,4,252,EUR,5,medium,2,1995,TRUE,CUST_0545,19/10/2025
8659,D,Ship,6,1,281,CNY,4,medium,2,1592,FALSE,CUST_0588,20/10/2025
8660,F,Ship,6,2,269,NOK,4,medium,10,1166,FALSE,CUST_0021,21/10/2025
8661,A,Ship,4,2,271,CNY,5,medium,4,1633,TRUE,CUST_0008,22/10/2025
8662,B,Ship,5,2,239,EUR,5,medium,6,1365,TRUE,CUST_0045,23/10/2025
8663,C,Ship,7,5,293,SGD,4,low,2,1080,TRUE,CUST_0032,24/10/2025
8664,F,Ship,4,1,165,EUR,5,medium,1,4170,TRUE,CUST_0075,25/10/2025
8665,D,Ship,3,3,202,GBP,4,low,9,4917,FALSE,CUST_0116,26/10/2025
8666,F,Ship,4,4,201,USD,3,low,2,5385,FALSE,CUST_0157,27/10/2025
8667,A,Ship,5,5,161,CNY,3,low,5,4702,FALSE,CUST_0198,28/10/2025
8668,B,Ship,5,5,193,EUR,3,low,3,5037,FALSE,CUST_0475,29/10/2025
8669,C,Ship,3,1,152,CNY,3,low,1,4949,TRUE,CUST_0518,30/10/2025
8670,F,Ship,4,4,189,NOK,2,medium,3,5837,TRUE,CUST_0041,31/10/2025
8671,D,Ship,3,1,159,CNY,3,low,10,4784,TRUE,CUST_0028,1/11/2025
8672,F,Ship,5,1,259,EUR,3,low,1,5725,FALSE,CUST_0015,2/11/2025
8673,A,Ship,3,2,224,SGD,3,medium,8,5869,FALSE,CUST_0002,3/11/2025
8674,B,Ship,4,4,172,EUR,2,medium,3,5538,TRUE,CUST_0085,4/11/2025
8675,C,Ship,4,5,148,GBP,3,medium,5,5216,FALSE,CUST_0126,5/11/2025
8676,F,Ship,4,3,274,USD,3,medium,8,4276,FALSE,CUST_0167,6/11/2025
8677,D,Ship,3,1,207,CNY,4,low,9,5889,FALSE,CUST_0208,7/11/2025
8678,F,Ship,4,5,159,EUR,5,medium,2,5654,TRUE,CUST_0405,8/11/2025
8679,A,Ship,3,1,198,CNY,3,low,3,4965,TRUE,CUST_0448,9/11/2025
8680,B,Ship,4,5,196,NOK,2,medium,3,5505,FALSE,CUST_0011,10/11/2025
8681,C,Ship,5,1,137,CNY,2,low,9,4580,TRUE,CUST_0048,11/11/2025
8682,F,Ship,3,3,192,EUR,3,medium,4,5479,FALSE,CUST_0035,12/11/2025
8683,D,Ship,3,4,214,SGD,3,low,1,5722,FALSE,CUST_0022,13/11/2025
8684,F,Ship,6,3,267,EUR,4,medium,2,5917,TRUE,CUST_0095,14/11/2025
8685,A,Ship,3,5,205,GBP,3,medium,9,4565,TRUE,CUST_0136,15/11/2025
8686,B,Ship,2,4,102,USD,4,medium,6,5421,FALSE,CUST_0177,16/11/2025
8687,C,Ship,3,2,150,CNY,2,medium,5,5264,FALSE,CUST_0218,17/11/2025
8688,F,Ship,5,1,176,EUR,3,low,3,5919,FALSE,CUST_0335,18/11/2025
8689,D,Ship,3,3,169,CNY,3,high,1,4647,FALSE,CUST_0378,19/11/2025
8690,F,Ship,4,4,151,NOK,3,medium,5,4732,FALSE,CUST_0031,20/11/2025
8691,A,Ship,3,5,243,CNY,3,low,1,4623,FALSE,CUST_0018,21/11/2025
8692,B,Ship,4,2,150,EUR,2,low,2,5301,FALSE,CUST_0005,22/11/2025
8693,C,Ship,4,3,229,SGD,2,low,6,4226,TRUE,CUST_0042,23/11/2025
8694,F,Ship,6,2,164,EUR,4,low,6,5264,FALSE,CUST_0105,24/11/2025
8695,D,Ship,3,5,220,GBP,3,low,9,5672,TRUE,CUST_0146,25/11/2025
8696,F,Ship,3,1,187,USD,3,medium,7,4607,FALSE,CUST_0187,26/11/2025
8697,A,Ship,5,4,255,CNY,3,low,1,5775,TRUE,CUST_0228,27/11/2025
8698,B,Ship,5,4,252,EUR,3,medium,2,4162,FALSE,CUST_0265,28/11/2025
8699,C,Ship,5,5,242,CNY,4,medium,2,5359,FALSE,CUST_0308,29/11/2025
8700,F,Ship,3,1,162,NOK,3,low,7,5073,FALSE,CUST_0001,30/11/2025
8701,D,Ship,3,2,219,CNY,3,medium,1,4918,TRUE,CUST_0038,1/12/2025
8702,F,Ship,4,2,248,EUR,3,low,2,5028,TRUE,CUST_0025,2/12/2025
8703,A,Ship,4,3,228,SGD,3,medium,1,5408,TRUE,CUST_0012,3/12/2025
8704,B,Ship,4,4,149,EUR,2,medium,2,5881,FALSE,CUST_0115,4/12/2025
8705,C,Ship,3,5,206,GBP,3,medium,9,5751,FALSE,CUST_0156,5/12/2025
8706,F,Ship,3,1,204,USD,3,medium,4,4619,TRUE,CUST_0197,6/12/2025
8707,D,Ship,5,3,222,CNY,4,medium,2,4060,FALSE,CUST_0238,7/12/2025
8708,F,Ship,3,5,248,EUR,2,medium,1,4108,TRUE,CUST_0695,8/12/2025
8709,A,Ship,3,3,225,CNY,3,medium,7,4961,TRUE,CUST_0738,9/12/2025
8710,B,Ship,3,2,244,NOK,2,high,9,4142,FALSE,CUST_0021,10/12/2025
8711,C,Ship,2,3,184,CNY,4,medium,3,4719,FALSE,CUST_0008,11/12/2025
8712,F,Ship,4,5,223,EUR,3,low,9,5649,TRUE,CUST_0045,12/12/2025
8713,D,Ship,4,2,133,SGD,6,medium,9,4879,FALSE,CUST_0032,13/12/2025
8714,F,Ship,4,3,164,EUR,4,medium,1,4257,FALSE,CUST_0125,14/12/2025
8715,A,Ship,3,5,222,GBP,4,medium,9,4247,FALSE,CUST_0166,15/12/2025
8716,B,Ship,2,1,198,USD,2,low,8,4323,FALSE,CUST_0207,16/12/2025
8717,C,Ship,5,5,198,CNY,3,low,5,4754,TRUE,CUST_0248,17/12/2025
8718,F,Ship,5,1,193,EUR,6,medium,4,5964,FALSE,CUST_0625,18/12/2025
8719,D,Ship,5,1,149,CNY,3,low,9,5173,TRUE,CUST_0668,19/12/2025
8720,F,Ship,4,4,265,NOK,4,medium,6,4607,TRUE,CUST_0041,20/12/2025
8721,A,Ship,3,3,187,CNY,2,low,7,4859,FALSE,CUST_0028,21/12/2025
8722,B,Ship,4,5,198,EUR,2,medium,9,4108,FALSE,CUST_0015,22/12/2025
8723,C,Ship,3,4,177,SGD,3,medium,1,4965,FALSE,CUST_0002,23/12/2025
8724,F,Ship,5,3,255,EUR,4,low,5,5870,FALSE,CUST_0135,24/12/2025
8725,D,Ship,3,2,141,GBP,2,medium,7,5231,FALSE,CUST_0176,25/12/2025
8726,F,Ship,3,2,180,USD,2,medium,4,4758,TRUE,CUST_0217,26/12/2025
8727,A,Ship,3,4,254,CNY,3,high,4,5830,TRUE,CUST_0058,27/12/2025
8728,B,Ship,2,3,211,EUR,2,medium,2,4611,FALSE,CUST_0555,28/12/2025
8729,C,Ship,3,4,238,CNY,2,medium,7,5974,FALSE,CUST_0598,29/12/2025
8730,F,Ship,4,4,239,NOK,3,medium,6,5632,FALSE,CUST_0011,1/10/2025
8731,D,Ship,4,3,175,CNY,2,medium,3,4961,TRUE,CUST_0048,2/10/2025
8732,F,Ship,5,2,238,EUR,2,low,5,5703,FALSE,CUST_0035,3/10/2025
8733,A,Ship,6,4,268,SGD,4,medium,5,4126,TRUE,CUST_0022,4/10/2025
8734,B,Ship,4,5,142,EUR,2,medium,10,5428,TRUE,CUST_0145,5/10/2025
8735,C,Ship,3,2,186,GBP,2,medium,3,5712,FALSE,CUST_0186,6/10/2025
8736,F,Ship,4,3,154,USD,3,medium,4,4867,TRUE,CUST_0227,7/10/2025
8737,D,Ship,4,4,229,CNY,2,low,9,5672,TRUE,CUST_0068,8/10/2025
8738,F,Ship,3,4,264,EUR,3,low,8,4575,TRUE,CUST_0485,9/10/2025
8739,A,Ship,4,3,196,CNY,3,medium,8,5541,FALSE,CUST_0528,10/10/2025
8740,B,Ship,5,2,169,NOK,2,medium,4,6000,TRUE,CUST_0031,11/10/2025
8741,C,Ship,3,5,168,CNY,3,low,8,5877,FALSE,CUST_0018,12/10/2025
8742,F,Road,3,4,226,EUR,2,high,8,5793,FALSE,CUST_0005,13/10/2025
8743,D,Road,5,4,189,SGD,2,low,4,5575,TRUE,CUST_0042,14/10/2025
8744,F,Road,4,4,183,EUR,2,low,7,4572,TRUE,CUST_0155,15/10/2025
8745,A,Road,3,1,228,GBP,2,low,7,4977,FALSE,CUST_0196,16/10/2025
8746,B,Road,3,2,260,USD,2,low,7,5553,TRUE,CUST_0237,17/10/2025
8747,C,Road,4,2,112,CNY,2,medium,8,4599,FALSE,CUST_0078,18/10/2025
8748,F,Road,5,5,221,EUR,3,medium,9,5295,FALSE,CUST_0415,19/10/2025
8749,D,Road,4,5,258,CNY,3,low,8,4046,TRUE,CUST_0458,20/10/2025
8750,F,Road,4,2,133,NOK,3,medium,5,5950,FALSE,CUST_0001,21/10/2025
8751,A,Road,3,1,139,CNY,3,low,4,4666,FALSE,CUST_0038,22/10/2025
8752,B,Road,5,1,251,EUR,4,medium,10,5931,FALSE,CUST_0025,23/10/2025
8753,C,Road,5,1,258,SGD,3,high,3,4908,FALSE,CUST_0012,24/10/2025
8754,F,Road,4,2,229,EUR,2,medium,7,4855,TRUE,CUST_0165,25/10/2025
8755,D,Road,6,4,220,GBP,4,low,5,5465,TRUE,CUST_0206,26/10/2025
8756,F,Road,5,3,160,USD,3,low,10,4416,TRUE,CUST_0247,27/10/2025
8757,A,Road,3,1,154,CNY,3,medium,4,4631,FALSE,CUST_0088,28/10/2025
8758,B,Road,5,3,197,EUR,5,low,1,5581,FALSE,CUST_0345,29/10/2025
8759,C,Road,4,4,141,CNY,3,low,10,4289,FALSE,CUST_0388,30/10/2025
8760,F,Road,3,2,199,NOK,2,medium,7,5531,TRUE,CUST_0021,31/10/2025
8761,D,Road,4,3,187,CNY,6,low,9,5872,FALSE,CUST_0008,1/11/2025
8762,F,Road,3,4,136,EUR,3,medium,6,4631,FALSE,CUST_0045,2/11/2025
8763,A,Road,3,4,232,SGD,5,medium,9,5759,FALSE,CUST_0032,3/11/2025
8764,B,Flight,3,2,257,EUR,2,low,9,5085,TRUE,CUST_0175,4/11/2025
8765,C,Flight,4,1,156,GBP,2,medium,4,5225,FALSE,CUST_0216,5/11/2025
8766,F,Flight,3,5,179,USD,3,low,2,4913,FALSE,CUST_0057,6/11/2025
8767,D,Flight,5,5,182,CNY,3,low,9,5388,FALSE,CUST_0098,7/11/2025
8768,F,Flight,4,4,209,EUR,6,low,7,4852,FALSE,CUST_0275,8/11/2025
8769,A,Flight,5,5,137,CNY,3,medium,5,4814,FALSE,CUST_0318,9/11/2025
8770,B,Flight,5,2,174,NOK,5,medium,8,4656,FALSE,CUST_0041,10/11/2025
8771,C,Flight,3,4,251,CNY,3,medium,5,5608,TRUE,CUST_0028,11/11/2025
8772,F,Flight,5,4,220,EUR,2,medium,8,5073,FALSE,CUST_0015,12/11/2025
8773,D,Flight,3,3,196,SGD,4,low,9,5631,TRUE,CUST_0002,13/11/2025
8774,F,Flight,3,1,162,EUR,3,medium,10,5726,FALSE,CUST_0185,14/11/2025
8775,A,Flight,4,2,242,GBP,2,medium,8,5243,TRUE,CUST_0226,15/11/2025
8776,B,Flight,4,3,226,USD,3,medium,10,5305,FALSE,CUST_0067,16/11/2025
8777,C,Flight,3,1,101,CNY,3,medium,7,4275,TRUE,CUST_0108,17/11/2025
8778,F,Flight,5,2,226,EUR,3,medium,1,5451,FALSE,CUST_0705,18/11/2025
8779,D,Flight,5,3,280,CNY,6,high,5,4585,FALSE,CUST_0748,19/11/2025
8780,F,Flight,4,2,257,NOK,2,high,3,4108,TRUE,CUST_0011,20/11/2025
8781,A,Flight,5,5,185,CNY,5,low,5,4078,FALSE,CUST_0048,21/11/2025
8782,B,Flight,3,2,199,EUR,3,low,8,5431,FALSE,CUST_0035,22/11/2025
8783,C,Flight,3,2,273,SGD,3,high,8,5754,TRUE,CUST_0022,23/11/2025
8784,F,Flight,4,5,229,EUR,4,medium,6,4157,FALSE,CUST_0195,24/11/2025
8785,D,Flight,3,3,199,GBP,3,medium,1,4006,TRUE,CUST_0236,25/11/2025
8786,F,Ship,3,1,151,USD,3,low,7,4072,FALSE,CUST_0077,26/11/2025
8787,A,Ship,5,1,213,CNY,2,high,10,5607,TRUE,CUST_0118,27/11/2025
8788,B,Ship,3,4,151,EUR,3,medium,3,4938,FALSE,CUST_0635,28/11/2025
8789,C,Ship,4,2,212,CNY,3,low,5,5413,FALSE,CUST_0678,29/11/2025
8790,F,Ship,4,3,175,NOK,3,low,9,4840,TRUE,CUST_0031,30/11/2025
8791,D,Ship,3,3,182,CNY,4,low,2,4746,TRUE,CUST_0018,1/12/2025
8792,F,Ship,5,2,211,EUR,2,medium,2,5077,FALSE,CUST_0005,2/12/2025
8793,A,Ship,3,1,160,SGD,3,medium,5,5524,FALSE,CUST_0042,3/12/2025
8794,B,Ship,3,5,268,EUR,2,medium,10,5895,FALSE,CUST_0205,4/12/2025
8795,C,Ship,3,5,188,GBP,4,medium,3,4033,FALSE,CUST_0246,5/12/2025
8796,F,Ship,3,2,234,USD,3,medium,5,4757,TRUE,CUST_0087,6/12/2025
8797,D,Ship,5,1,151,CNY,4,low,5,4549,FALSE,CUST_0128,7/12/2025
8798,F,Ship,3,3,150,EUR,2,medium,9,4100,FALSE,CUST_0565,8/12/2025
8799,A,Ship,3,5,268,CNY,3,low,6,4172,TRUE,CUST_0608,9/12/2025
8800,B,Ship,2,4,248,NOK,3,low,7,4142,FALSE,CUST_0001,10/12/2025
8801,C,Ship,3,3,232,CNY,2,medium,8,5544,TRUE,CUST_0038,11/12/2025
8802,F,Ship,5,2,164,EUR,3,medium,6,4302,FALSE,CUST_0025,12/12/2025
8803,D,Ship,3,3,211,SGD,3,medium,3,5379,TRUE,CUST_0012,13/12/2025
8804,F,Ship,3,5,195,EUR,2,medium,9,5832,FALSE,CUST_0215,14/12/2025
8805,A,Ship,4,5,208,GBP,2,low,4,5831,FALSE,CUST_0056,15/12/2025
8806,B,Ship,3,1,176,USD,2,medium,4,5726,FALSE,CUST_0097,16/12/2025
8807,C,Ship,5,2,258,CNY,3,medium,8,4921,FALSE,CUST_0138,17/12/2025
8808,F,Ship,4,4,224,EUR,3,medium,1,4231,FALSE,CUST_0495,18/12/2025
8809,D,Ship,4,4,263,CNY,3,medium,1,5283,TRUE,CUST_0538,19/12/2025
8810,F,Ship,3,1,203,NOK,10,medium,7,5917,TRUE,CUST_0021,20/12/2025
8811,A,Ship,4,4,266,CNY,7,medium,10,5901,FALSE,CUST_0008,21/12/2025
8812,B,Ship,6,1,189,EUR,3,medium,9,5316,FALSE,CUST_0045,22/12/2025
8813,C,Ship,3,1,242,SGD,8,medium,8,5401,FALSE,CUST_0032,23/12/2025
8814,F,Ship,4,2,265,EUR,4,medium,3,4120,TRUE,CUST_0225,24/12/2025
8815,D,Ship,3,2,138,GBP,10,low,1,5721,TRUE,CUST_0066,25/12/2025
8816,F,Ship,4,4,268,USD,3,low,9,4118,TRUE,CUST_0107,26/12/2025
8817,A,Ship,4,3,211,CNY,7,high,9,5652,TRUE,CUST_0148,27/12/2025
8818,B,Ship,6,3,137,EUR,8,low,6,5992,TRUE,CUST_0425,28/12/2025
8819,C,Ship,4,5,234,CNY,5,low,2,1087,TRUE,CUST_0468,29/12/2025
8820,F,Ship,5,4,242,NOK,5,low,1,1571,TRUE,CUST_0041,1/10/2025
8821,D,Ship,7,2,307,CNY,4,low,8,1551,FALSE,CUST_0028,2/10/2025
8822,F,Ship,6,1,260,EUR,4,low,6,1766,FALSE,CUST_0015,3/10/2025
8823,A,Ship,4,4,239,SGD,5,low,6,1239,FALSE,CUST_0002,4/10/2025
8824,B,Ship,6,2,305,EUR,4,low,9,1567,FALSE,CUST_0235,5/10/2025
8825,C,Ship,5,2,254,GBP,6,low,5,1885,FALSE,CUST_0076,6/10/2025
8826,F,Ship,2,1,258,USD,5,low,10,1221,TRUE,CUST_0117,7/10/2025
8827,D,Ship,5,3,267,CNY,6,low,8,1421,TRUE,CUST_0158,8/10/2025
8828,F,Ship,4,3,246,EUR,5,low,7,1134,FALSE,CUST_0355,9/10/2025
8829,A,Ship,4,3,246,CNY,5,low,1,1673,TRUE,CUST_0398,10/10/2025
8830,B,Ship,4,4,261,NOK,5,medium,2,1690,TRUE,CUST_0011,11/10/2025
8831,C,Ship,5,5,239,CNY,5,low,6,1887,TRUE,CUST_0048,12/10/2025
8832,F,Ship,5,5,245,EUR,5,low,5,1381,TRUE,CUST_0035,13/10/2025
8833,D,Ship,5,1,237,SGD,5,medium,8,1150,TRUE,CUST_0022,14/10/2025
8834,F,Ship,7,3,307,EUR,4,low,1,1589,TRUE,CUST_0245,15/10/2025
8835,A,Ship,5,4,252,GBP,5,low,2,1847,TRUE,CUST_0086,16/10/2025
8836,B,Ship,5,2,225,USD,5,low,5,1015,FALSE,CUST_0127,17/10/2025
8837,C,Ship,6,4,258,CNY,4,low,9,1104,FALSE,CUST_0168,18/10/2025
8838,F,Ship,7,5,254,EUR,4,medium,6,1491,TRUE,CUST_0285,19/10/2025
8839,D,Ship,5,1,232,CNY,5,low,6,1427,FALSE,CUST_0328,20/10/2025
8840,F,Ship,7,1,255,NOK,4,medium,8,1088,TRUE,CUST_0031,21/10/2025
8841,A,Ship,5,3,235,CNY,5,low,4,1990,FALSE,CUST_0018,22/10/2025
8842,B,Ship,7,1,269,EUR,4,medium,4,1118,TRUE,CUST_0005,23/10/2025
8843,C,Ship,3,1,211,SGD,3,medium,1,4889,TRUE,CUST_0042,24/10/2025
8844,F,Ship,3,4,195,EUR,2,medium,10,4031,FALSE,CUST_0055,25/10/2025
8845,D,Ship,4,5,208,GBP,2,low,1,4039,FALSE,CUST_0096,26/10/2025
8846,F,Ship,3,5,176,USD,2,medium,8,5597,TRUE,CUST_0137,27/10/2025
8847,A,Ship,5,1,258,CNY,3,medium,8,5694,FALSE,CUST_0178,28/10/2025
8848,B,Ship,4,3,224,EUR,3,medium,6,5054,TRUE,CUST_0715,29/10/2025
8849,C,Ship,4,3,263,CNY,3,medium,3,4677,FALSE,CUST_0258,30/10/2025
8850,F,Ship,3,5,203,NOK,10,medium,1,4996,FALSE,CUST_0001,31/10/2025
8851,D,Ship,4,4,266,CNY,7,medium,3,5672,TRUE,CUST_0038,1/11/2025
8852,F,Ship,6,3,189,EUR,3,medium,3,5062,FALSE,CUST_0025,2/11/2025
8853,A,Ship,3,1,242,SGD,8,medium,4,4943,FALSE,CUST_0012,3/11/2025
8854,B,Ship,4,2,265,EUR,4,medium,10,4575,TRUE,CUST_0065,4/11/2025
8855,C,Ship,3,1,138,GBP,10,low,4,4496,TRUE,CUST_0106,5/11/2025
8856,F,Ship,4,3,268,USD,3,low,10,5998,FALSE,CUST_0147,6/11/2025
8857,D,Ship,4,1,211,CNY,7,high,4,4476,TRUE,CUST_0188,7/11/2025
8858,F,Ship,6,4,137,EUR,8,low,9,4374,TRUE,CUST_0645,8/11/2025
8859,A,Ship,4,5,234,CNY,5,low,3,1469,TRUE,CUST_0688,9/11/2025
8860,B,Ship,5,1,242,NOK,5,low,8,1815,FALSE,CUST_0021,10/11/2025
8861,C,Ship,7,1,307,CNY,4,low,4,1371,TRUE,CUST_0008,11/11/2025
8862,F,Ship,6,3,260,EUR,4,low,1,1775,FALSE,CUST_0045,12/11/2025
8863,D,Ship,4,5,239,SGD,5,low,6,1336,FALSE,CUST_0032,13/11/2025
8864,F,Ship,6,2,305,EUR,4,low,2,1196,FALSE,CUST_0075,14/11/2025
8865,A,Ship,5,1,254,GBP,6,low,1,1021,FALSE,CUST_0116,15/11/2025
8866,B,Ship,2,3,258,USD,5,low,6,1727,FALSE,CUST_0157,16/11/2025
8867,C,Ship,5,1,267,CNY,6,low,3,1803,FALSE,CUST_0198,17/11/2025
8868,F,Ship,4,5,246,EUR,5,low,2,1024,TRUE,CUST_0575,18/11/2025
8869,D,Ship,4,3,246,CNY,5,low,5,1395,FALSE,CUST_0618,19/11/2025
8870,F,Ship,4,4,261,NOK,5,medium,2,1829,FALSE,CUST_0041,20/11/2025
8871,A,Ship,5,3,239,CNY,5,low,10,1784,FALSE,CUST_0028,21/11/2025
8872,B,Ship,5,5,245,EUR,5,low,10,1289,TRUE,CUST_0015,22/11/2025
8873,C,Ship,5,3,237,SGD,5,medium,4,1567,FALSE,CUST_0002,23/11/2025
8874,F,Ship,7,1,307,EUR,4,low,2,1983,FALSE,CUST_0085,24/11/2025
8875,D,Ship,5,1,252,GBP,5,low,4,1308,FALSE,CUST_0126,25/11/2025
8876,F,Ship,5,4,225,USD,5,low,6,2000,FALSE,CUST_0167,26/11/2025
8877,A,Ship,6,3,281,CNY,4,medium,8,1884,FALSE,CUST_0208,27/11/2025
8878,B,Ship,6,5,269,EUR,4,medium,7,1249,TRUE,CUST_0505,28/11/2025
8879,C,Road,4,1,271,CNY,5,medium,3,1328,FALSE,CUST_0548,29/11/2025
8880,F,Road,5,2,239,NOK,5,medium,6,1310,TRUE,CUST_0011,30/11/2025
8881,D,Road,7,5,308,CNY,4,medium,1,1477,TRUE,CUST_0048,1/12/2025
8882,F,Road,6,1,256,EUR,4,low,7,1372,TRUE,CUST_0035,2/12/2025
8883,A,Road,4,5,251,SGD,5,medium,7,1070,TRUE,CUST_0022,3/12/2025
8884,B,Road,5,3,270,EUR,5,medium,9,1764,TRUE,CUST_0095,4/12/2025
8885,C,Road,6,4,289,GBP,4,low,1,1656,FALSE,CUST_0136,5/12/2025
8886,F,Road,6,4,253,USD,4,medium,6,1961,FALSE,CUST_0177,6/12/2025
8887,D,Road,7,3,305,CNY,4,medium,5,1198,FALSE,CUST_0218,7/12/2025
8888,F,Road,3,4,219,EUR,6,low,2,1837,FALSE,CUST_0435,8/12/2025
8889,A,Road,4,1,231,CNY,5,medium,10,1144,FALSE,CUST_0478,9/12/2025
8890,B,Road,6,4,298,NOK,4,medium,8,1437,TRUE,CUST_0031,10/12/2025
8891,C,Road,6,5,282,CNY,4,low,4,1035,FALSE,CUST_0018,11/12/2025
8892,F,Road,5,3,240,EUR,5,low,4,1389,FALSE,CUST_0005,12/12/2025
8893,D,Road,5,2,223,SGD,5,medium,6,1883,FALSE,CUST_0042,13/12/2025
8894,F,Road,4,1,226,EUR,5,low,9,1530,FALSE,CUST_0105,14/12/2025
8895,A,Road,5,5,253,GBP,5,low,4,1482,FALSE,CUST_0146,15/12/2025
8896,B,Road,6,4,249,USD,4,low,2,1516,FALSE,CUST_0187,16/12/2025
8897,C,Road,6,4,294,CNY,4,medium,5,1174,FALSE,CUST_0228,17/12/2025
8898,F,Road,5,1,225,EUR,5,low,2,1812,FALSE,CUST_0365,18/12/2025
8899,D,Road,6,5,253,CNY,4,low,2,1893,TRUE,CUST_0408,19/12/2025
8900,F,Road,5,1,236,NOK,5,medium,10,1961,FALSE,CUST_0001,20/12/2025
8901,A,Flight,7,2,284,CNY,4,low,1,1085,TRUE,CUST_0038,21/12/2025
8902,B,Flight,5,2,244,EUR,5,low,1,1875,TRUE,CUST_0025,22/12/2025
8903,C,Flight,6,3,269,SGD,4,low,4,1948,TRUE,CUST_0012,23/12/2025
8904,F,Flight,6,5,308,EUR,4,low,7,1078,FALSE,CUST_0115,24/12/2025
8905,D,Flight,6,4,270,GBP,4,low,10,1698,FALSE,CUST_0156,25/12/2025
8906,F,Flight,5,3,238,USD,5,low,1,1871,TRUE,CUST_0197,26/12/2025
